Country_Name,Country_Code,Year,Fertility_Rate,GDP
Myanmar,MMR,2017,1.554863759,1263.246055
Myanmar,MMR,2017,1.554863759,5.332314339
Namibia,NAM,2017,3.910411053,5453.570623
Namibia,NAM,2017,3.910411053,-2.75101363
Nauru,NRU,2017,2.119548182,9361.037397
Nauru,NRU,2017,2.119548182,-8.313291647
Nepal,NPL,2017,3.208642768,1027.965477
Nepal,NPL,2017,3.208642768,7.731269077
Netherlands,NLD,2017,1.077686106,48675.22234
Netherlands,NLD,2017,1.077686106,2.304284733
New Caledonia,NCL,2017,0.839210055,33876.32909
New Zealand,NZL,2017,2.165083237,42913.18696
New Zealand,NZL,2017,2.165083237,1.25999864
Nicaragua,NIC,2017,1.77792739,2127.28572
Nicaragua,NIC,2017,1.77792739,3.157348612
Niger,NER,2017,4.19457259,514.543398
Niger,NER,2017,4.19457259,1.06279579
Nigeria,NGA,2017,4.229970859,1941.879479
Nigeria,NGA,2017,4.229970859,-1.709873092
North America,NAC,2017,0.914056101,58796.4689
North America,NAC,2017,0.914056101,1.798970196
North Macedonia,MKD,2017,-0.081594814,5955.297386
North Macedonia,MKD,2017,-0.081594814,1.489367186
Northern Mariana Islands,MNP,2017,-0.699648739,30751.64107
Northern Mariana Islands,MNP,2017,-0.699648739,24.15164944
Norway,NOR,2017,1.280246109,76131.8384
Norway,NOR,2017,1.280246109,1.639507145
OECD members,OED,2017,0.858696506,37576.61751
OECD members,OED,2017,0.858696506,1.971064659
Oman,OMN,2017,4.493601152,17802.57512
Oman,OMN,2017,4.493601152,-2.871323812
Other small states,OSS,2017,1.868409021,13168.30781
Other small states,OSS,2017,1.868409021,3.349668261
Pacific island small states,PSS,2017,1.627684893,4142.267725
Pacific island small states,PSS,2017,1.627684893,2.898194909
Pakistan,PAK,2017,1.900540086,1567.640612
Pakistan,PAK,2017,1.900540086,3.05478922
Palau,PLW,2017,0.858435267,16389.85054
Palau,PLW,2017,0.858435267,-3.653175183
Panama,PAN,2017,2.219970263,15185.97248
Panama,PAN,2017,2.219970263,3.793677976
Papua New Guinea,PNG,2017,2.791785699,2495.140773
Papua New Guinea,PNG,2017,2.791785699,1.085312169
Paraguay,PRY,2017,1.854919043,6136.058301
Paraguay,PRY,2017,1.854919043,3.345815987
Peru,PER,2017,1.740104185,6676.308793
Peru,PER,2017,1.740104185,0.985513944
Philippines,PHL,2017,2.205434066,3077.434419
Philippines,PHL,2017,2.205434066,5.064393253
Poland,POL,2017,-0.108901258,13815.50116
Poland,POL,2017,-0.108901258,5.126896815
Portugal,PRT,2017,0.635424721,21490.42986
Portugal,PRT,2017,0.635424721,3.759094389
Post-demographic dividend,PST,2017,0.604046152,43088.42742
Post-demographic dividend,PST,2017,0.604046152,2.075381753
Pre-demographic dividend,PRE,2017,4.266591573,1340.651978
Pre-demographic dividend,PRE,2017,4.266591573,-1.199524056
Puerto Rico,PRI,2017,-2.434053407,31108.75275
Puerto Rico,PRI,2017,-2.434053407,-0.508345051
Qatar,QAT,2017,4.45815999,59407.69805
Qatar,QAT,2017,4.45815999,-5.732609622
Romania,ROU,2017,-0.511242828,10727.97086
Romania,ROU,2017,-0.511242828,8.823700768
Russian Federation,RUS,2017,0.36382427,10658.91309
Russian Federation,RUS,2017,0.36382427,1.613873259
Rwanda,RWA,2017,2.882569333,756.5476411
Rwanda,RWA,2017,2.882569333,1.373898028
Samoa,WSM,2017,-0.224221186,4261.640343
Samoa,WSM,2017,-0.224221186,0.387482106
San Marino,SMR,2017,0.820075061,44885.51784
San Marino,SMR,2017,0.820075061,-0.395285594
Sao Tome and Principe,STP,2017,2.874220536,1547.82271
Sao Tome and Principe,STP,2017,2.874220536,2.409414678
Saudi Arabia,SAU,2017,2.562794482,20910.48213
Saudi Arabia,SAU,2017,2.562794482,-1.381603942
Senegal,SEN,2017,3.672444683,1385.199214
Senegal,SEN,2017,3.672444683,4.527490631
Serbia,SRB,2017,-0.295976068,6292.546549
Serbia,SRB,2017,-0.295976068,2.645985862
Seychelles,SYC,2017,1.99105668,17480.36519
Seychelles,SYC,2017,1.99105668,5.652986796
Sierra Leone,SLE,2017,3.405904669,484.4561288
Sierra Leone,SLE,2017,3.405904669,1.271949466
Singapore,SGP,2017,0.08859547,61162.09739
Singapore,SGP,2017,0.08859547,4.420373604
Sint Maarten (Dutch part),SXM,2017,-0.971569486,35043.69087
Sint Maarten (Dutch part),SXM,2017,-0.971569486,-6.632476091
Slovak Republic,SVK,2017,0.052927459,17585.197
Slovak Republic,SVK,2017,0.052927459,2.778454293
Slovenia,SVN,2017,0.532404309,23514.02546
Slovenia,SVN,2017,0.532404309,4.747106183
Small states,SST,2017,1.723605689,11730.88182
Small states,SST,2017,1.723605689,2.970390235
Solomon Islands,SLB,2017,4.451181361,2283.579051
Solomon Islands,SLB,2017,4.451181361,0.587961871
Somalia,SOM,2017,5.223546902,555.1851236
Somalia,SOM,2017,5.223546902,5.29787554
South Africa,ZAF,2017,1.163250053,6734.475153
South Africa,ZAF,2017,1.163250053,0.766941613
South Asia,SAS,2017,2.48688604,1887.878283
South Asia,SAS,2017,2.48688604,5.222753616
South Asia (IDA & IBRD),TSA,2017,2.48688604,1887.878283
South Asia (IDA & IBRD),TSA,2017,2.48688604,5.222753616
Spain,ESP,2017,0.534737453,28185.32137
Spain,ESP,2017,0.534737453,2.734475155
Sri Lanka,LKA,2017,0.776717478,4388.201906
Sri Lanka,LKA,2017,0.776717478,6.058144821
St. Kitts and Nevis,KNA,2017,-0.06118495,22119.44706
St. Kitts and Nevis,KNA,2017,-0.06118495,0.227233139
St. Lucia,LCA,2017,0.715234434,11280.59303
St. Lucia,LCA,2017,0.715234434,2.941982324
St. Vincent and the Grenadines,VCT,2017,0.405159455,7996.672074
St. Vincent and the Grenadines,VCT,2017,0.405159455,1.846748339
Sub-Saharan Africa,SSF,2017,4.056057632,1528.224594
Sub-Saharan Africa,SSF,2017,4.056057632,-0.186884336
Sub-Saharan Africa (excluding high income),SSA,2017,4.056324073,1526.787372
Sub-Saharan Africa (excluding high income),SSA,2017,4.056324073,-0.191155026
Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,4.056057632,1528.224594
Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,4.056057632,-0.186884336
Sudan,SDN,2017,3.981721806,1014.842468
Sudan,SDN,2017,3.981721806,-2.515686387
Suriname,SUR,2017,1.046093718,6112.883014
Suriname,SUR,2017,1.046093718,0.510548543
Sweden,SWE,2017,1.685372102,53791.50873
Sweden,SWE,2017,1.685372102,1.195147571
Switzerland,CHE,2017,0.962986439,82254.37693
Switzerland,CHE,2017,0.962986439,0.421326163
Syrian Arab Republic,SYR,2017,1.351555982,862.3253276
Syrian Arab Republic,SYR,2017,1.351555982,-0.823278239
Tajikistan,TJK,2017,2.755314141,844.3652169
Tajikistan,TJK,2017,2.755314141,4.697657724
Tanzania,TZA,2017,5.573543618,975.9046631
Tanzania,TZA,2017,5.573543618,3.240062361
Thailand,THA,2017,1.951782283,6436.78966
Thailand,THA,2017,1.951782283,3.749843744
Timor-Leste,TLS,2017,2.718689499,1285.523976
Timor-Leste,TLS,2017,2.718689499,-4.599308222
Togo,TGO,2017,3.773862644,813.3947872
Togo,TGO,2017,3.773862644,1.472549302
Tonga,TON,2017,-0.502339175,4367.256603
Tonga,TON,2017,-0.502339175,3.608636124
Trinidad and Tobago,TTO,2017,0.544895878,16258.74893
Trinidad and Tobago,TTO,2017,0.544895878,-5.398122175
Tunisia,TUN,2017,1.502734486,3569.718839
Tunisia,TUN,2017,1.502734486,1.149143048
Turkiye,TUR,2017,1.982343734,10695.5502
Turkiye,TUR,2017,1.982343734,6.116958888
Turkmenistan,TKM,2017,2.520958091,6354.53283
Turkmenistan,TKM,2017,2.520958091,4.718773372
Turks and Caicos Islands,TCA,2017,4.417156722,25824.25618
Turks and Caicos Islands,TCA,2017,4.417156722,-6.410375464
Tuvalu,TUV,2017,1.22330303,4181.436586
Tuvalu,TUV,2017,1.22330303,2.675467241
Uganda,UGA,2017,5.993330291,766.177604
Uganda,UGA,2017,5.993330291,-0.412239332
Ukraine,UKR,2017,-0.217318609,2638.325439
Ukraine,UKR,2017,-0.217318609,2.810645471
United Arab Emirates,ARE,2017,1.148410804,43063.96748
United Arab Emirates,ARE,2017,1.148410804,-0.087326071
United Kingdom,GBR,2017,0.988958892,40572.12148
United Kingdom,GBR,2017,0.988958892,1.960020994
United States,USA,2017,0.87178526,60322.26142
United States,USA,2017,0.87178526,1.811476365
Upper middle income,UMC,2017,2.172455478,7988.430862
Upper middle income,UMC,2017,2.172455478,4.509794457
Uruguay,URY,2017,0.347579383,18995.39702
Uruguay,URY,2017,0.347579383,1.489637689
Uzbekistan,UZB,2017,1.48587814,1916.764625
Uzbekistan,UZB,2017,1.48587814,2.652484733
Vanuatu,VUT,2017,2.851324658,3032.19703
Vanuatu,VUT,2017,2.851324658,3.745446327
Viet Nam,VNM,2017,2.98533942,2992.071532
Viet Nam,VNM,2017,2.98533942,5.909240973
Virgin Islands (U.S.),VIR,2017,-0.089659883,35365.0693
Virgin Islands (U.S.),VIR,2017,-0.089659883,-0.517853882
West Bank and Gaza,PSE,2017,2.339808981,3620.360487
West Bank and Gaza,PSE,2017,2.339808981,-0.577622802
World,WLD,2017,1.993905117,10762.80458
World,WLD,2017,1.993905117,2.283866696
Yemen. Rep.,YEM,2017,4.306424487,893.7165009
Yemen. Rep.,YEM,2017,4.306424487,-7.475113134
Zambia,ZMB,2017,4.373368815,1495.752138
Zambia,ZMB,2017,4.373368815,0.35215084
Zimbabwe,ZWE,2017,1.860764715,1192.107012
Zimbabwe,ZWE,2017,1.860764715,1.974845568
Afghanistan,AFG,2018,5.002,492.090631
Afghanistan,AFG,2018,5.002,-1.688576592
Africa Eastern and Southern,AFE,2018,4.527705191,1558.612079
Africa Eastern and Southern,AFE,2018,4.527705191,-0.006479141
Africa Western and Central,AFW,2018,5.186319419,1735.445833
Africa Western and Central,AFW,2018,5.186319419,0.168898043
Albania,ALB,2018,1.44,5287.660801
Albania,ALB,2018,1.44,4.276311551
Algeria,DZA,2018,3.023,4640.314145
Algeria,DZA,2018,3.023,-0.511721135
Angola,AGO,2018,5.519,2540.508879
Angola,AGO,2018,5.519,-4.676669584
Antigua and Barbuda,ATG,2018,1.371,18133.8226
Antigua and Barbuda,ATG,2018,1.371,6.361375194
Arab World,ARB,2018,3.279993753,6624.834659
Arab World,ARB,2018,3.279993753,0.516143649
Argentina,ARG,2018,2.039,11795.16275
Argentina,ARG,2018,2.039,-3.601609757
Armenia,ARM,2018,1.572,4391.92327
Armenia,ARM,2018,1.572,5.769882149
Aruba,ABW,2018,1.587,30918.48358
Aruba,ABW,2018,1.587,1.876401437
Australia,AUS,2018,1.74,57273.52048
Australia,AUS,2018,1.74,1.378345353
Austria,AUT,2018,1.47,51466.55656
Austria,AUT,2018,1.47,1.92771306
Azerbaijan,AZE,2018,1.73,4739.794312
Azerbaijan,AZE,2018,1.73,0.624486168
Bahamas. The,BHS,2018,1.412,31389.927
Bahamas. The,BHS,2018,1.412,1.892926833
Bahrain,BHR,2018,1.93,25415.84662
Bahrain,BHR,2018,1.93,0.191457633
Bangladesh,BGD,2018,2.04,1963.312441
Bangladesh,BGD,2018,2.04,6.080237769
Barbados,BRB,2018,1.619,18335.95006
Barbados,BRB,2018,1.619,-0.924143741
Belarus,BLR,2018,1.448,6360.053101
Belarus,BLR,2018,1.448,3.37043437
Belgium,BEL,2018,1.62,47544.98115
Belgium,BEL,2018,1.62,1.330652227
Belize,BLZ,2018,2.345,6001.024262
Belize,BLZ,2018,2.345,-0.894543697
Benin,BEN,2018,5.199,1194.438215
Benin,BEN,2018,5.199,3.624262545
Bermuda,BMU,2018,1.3,113050.7369
Bermuda,BMU,2018,1.3,-0.5028993
Bhutan,BTN,2018,1.569,3389.777303
Bhutan,BTN,2018,1.569,2.690394452
Bolivia,BOL,2018,2.73,3471.006951
Bolivia,BOL,2018,2.73,2.684797339
Bosnia and Herzegovina,BIH,2018,1.384,6024.49315
Bosnia and Herzegovina,BIH,2018,1.384,5.045838146
Botswana,BWA,2018,2.903,6947.817841
Botswana,BWA,2018,2.903,2.081346124
Brazil,BRA,2018,1.749,9121.020995
Brazil,BRA,2018,1.749,0.978938493
Brunei Darussalam,BRN,2018,1.848,31240.50179
Brunei Darussalam,BRN,2018,1.848,-0.868860057
Bulgaria,BGR,2018,1.56,9447.655897
Bulgaria,BGR,2018,1.56,3.439130063
Burkina Faso,BFA,2018,5.069,779.2027686
Burkina Faso,BFA,2018,5.069,3.693513328
Burundi,BDI,2018,5.38,232.0606166
Burundi,BDI,2018,5.38,-1.377139622
Cabo Verde,CPV,2018,1.964,3860.454808
Cabo Verde,CPV,2018,1.964,2.572582873
Cambodia,KHM,2018,2.435,1533.315985
Cambodia,KHM,2018,2.435,6.164475986
Cameroon,CMR,2018,4.694,1593.330753
Cameroon,CMR,2018,4.694,1.121795214
Canada,CAN,2018,1.51,46539.17616
Canada,CAN,2018,1.51,1.280926579
Caribbean small states,CSS,2018,2.057677656,11845.70337
Caribbean small states,CSS,2018,2.057677656,1.49639391
Central African Republic,CAF,2018,6.037,435.9322966
Central African Republic,CAF,2018,6.037,1.792220305
Central Europe and the Baltics,CEB,2018,1.574501438,16081.91106
Central Europe and the Baltics,CEB,2018,1.574501438,5.152762066
Chad,TCD,2018,6.464,720.2651014
Chad,TCD,2018,6.464,-1.026526888
Channel Islands,CHI,2018,1.435,59433.37324
Channel Islands,CHI,2018,1.435,0.819136776
Chile,CHL,2018,1.564,15820.03337
Chile,CHL,2018,1.564,2.139078181
China,CHN,2018,1.554,9905.406383
China,CHN,2018,1.554,6.251700556
Colombia,COL,2018,1.787,6782.03792
Colombia,COL,2018,1.787,0.638439616
Comoros,COM,2018,4.196,1531.33781
Comoros,COM,2018,4.196,1.686721598
Congo. Dem. Rep.,COD,2018,6.302,546.2125932
Congo. Dem. Rep.,COD,2018,6.302,2.413839975
Congo. Rep.,COG,2018,4.367,2715.260418
Congo. Rep.,COG,2018,4.367,-4.615554763
Costa Rica,CRI,2018,1.709,12383.14995
Costa Rica,CRI,2018,1.709,1.661308308
Cote d'Ivoire,CIV,2018,4.611,2295.540336
Cote d'Ivoire,CIV,2018,4.611,2.186608496
Croatia,HRV,2018,1.47,15132.9554
Croatia,HRV,2018,1.47,3.907642872
Cuba,CUB,2018,1.631,8831.910409
Cuba,CUB,2018,1.631,2.321609164
Curacao,CUW,2018,1.7,19119.12439
Curacao,CUW,2018,1.7,-1.588630519
Cyprus,CYP,2018,1.32,29419.88672
Cyprus,CYP,2018,1.32,4.366759795
Czechia,CZE,2018,1.71,23424.48046
Czechia,CZE,2018,1.71,2.875468527
Denmark,DNK,2018,1.73,61591.92887
Denmark,DNK,2018,1.73,1.485085157
Djibouti,DJI,2018,2.929,2755.838293
Djibouti,DJI,2018,2.929,3.09308758
Dominica,DMA,2018,1.617,7833.195013
Dominica,DMA,2018,1.617,2.933518572
Dominican Republic,DOM,2018,2.381,7947.159331
Dominican Republic,DOM,2018,2.381,5.807049827
Early-demographic dividend,EAR,2018,2.47233167,3499.784255
Early-demographic dividend,EAR,2018,2.47233167,2.511219676
East Asia & Pacific,EAS,2018,1.732836942,11312.90854
East Asia & Pacific,EAS,2018,1.732836942,4.121542998
East Asia & Pacific (excluding high income),EAP,2018,1.777594722,7944.759743
East Asia & Pacific (excluding high income),EAP,2018,1.777594722,5.833026227
East Asia & Pacific (IDA & IBRD countries),TEA,2018,1.776758852,8033.206648
East Asia & Pacific (IDA & IBRD countries),TEA,2018,1.776758852,5.830571982
Ecuador,ECU,2018,2.133,6316.468841
Ecuador,ECU,2018,2.133,-0.84840938
Egypt. Arab Rep.,EGY,2018,3.098,2531.200079
Egypt. Arab Rep.,EGY,2018,3.098,3.349815022
El Salvador,SLV,2018,1.849,4145.862351
El Salvador,SLV,2018,1.849,2.25436301
Equatorial Guinea,GNQ,2018,4.513,8719.186876
Equatorial Guinea,GNQ,2018,4.513,-9.444845259
Estonia,EST,2018,1.67,23165.84948
Estonia,EST,2018,1.67,3.423619058
Eswatini,SWZ,2018,2.962,4021.445556
Eswatini,SWZ,2018,2.962,1.582707546
Ethiopia,ETH,2018,4.343,758.2976945
Ethiopia,ETH,2018,4.343,3.998440256
Euro area,EMU,2018,1.523437194,39754.43547
Euro area,EMU,2018,1.523437194,1.558867796
Europe & Central Asia,ECS,2018,1.715489342,25255.06472
Europe & Central Asia,ECS,2018,1.715489342,1.752567562
Europe & Central Asia (excluding high income),ECA,2018,2.078243617,5957.826424
Europe & Central Asia (excluding high income),ECA,2018,2.078243617,2.64914086
Europe & Central Asia (IDA & IBRD countries),TEC,2018,1.851602711,8883.501511
Europe & Central Asia (IDA & IBRD countries),TEC,2018,1.851602711,3.254503331
European Union,EUU,2018,1.542244719,35752.58734
European Union,EUU,2018,1.542244719,1.88744779
Faroe Islands,FRO,2018,2.5064,62576.80164
Faroe Islands,FRO,2018,2.5064,1.269862914
Fiji,FJI,2018,2.53,6073.394582
Fiji,FJI,2018,2.53,3.814949366
Finland,FIN,2018,1.41,49987.62616
Finland,FIN,2018,1.41,1.00565417
Fragile and conflict affected situations,FCS,2018,4.499848692,1852.26631
Fragile and conflict affected situations,FCS,2018,4.499848692,0.492910371
France,FRA,2018,1.87,41557.85486
France,FRA,2018,1.87,1.500539123
French Polynesia,PYF,2018,1.789,20614.89437
French Polynesia,PYF,2018,1.789,1.094308381
Gabon,GAB,2018,3.679,7694.906045
Gabon,GAB,2018,3.679,-1.544872184
Gambia. The,GMB,2018,4.972,683.3246328
Gambia. The,GMB,2018,4.972,4.439494294
Georgia,GEO,2018,2.114,4804.054604
Georgia,GEO,2018,2.114,6.103447451
Germany,DEU,2018,1.57,47939.27829
Germany,DEU,2018,1.57,0.678212594
Ghana,GHA,2018,3.731,2180.029713
Ghana,GHA,2018,3.731,3.96954738
Greece,GRC,2018,1.35,19756.99046
Greece,GRC,2018,1.35,1.874903163
Greenland,GRL,2018,2.0,54545.13586
Greenland,GRL,2018,2.0,0.890684741
Grenada,GRD,2018,2.063,9574.310271
Grenada,GRD,2018,2.063,3.575975753
Guam,GUM,2018,2.671,35873.08363
Guam,GUM,2018,2.671,-0.870563254
Guatemala,GTM,2018,2.743,4485.752135
Guatemala,GTM,2018,2.743,1.765136399
Guinea,GIN,2018,4.669,944.4172687
Guinea,GIN,2018,4.669,3.697806526
Guinea-Bissau,GNB,2018,4.263,807.3610001
Guinea-Bissau,GNB,2018,4.263,1.328850942
Guyana,GUY,2018,2.462,6094.909827
Guyana,GUY,2018,2.462,1.480986515
Haiti,HTI,2018,2.959,1489.578415
Haiti,HTI,2018,2.959,0.293353843
Heavily indebted poor countries (HIPC),HPC,2018,4.823742722,977.2792262
Heavily indebted poor countries (HIPC),HPC,2018,4.823742722,1.271601173
High income,HIC,2018,1.602554596,40958.37065
High income,HIC,2018,1.602554596,1.924243213
Honduras,HND,2018,2.46,2457.686042
Honduras,HND,2018,2.46,2.084618588
Hong Kong SAR. China,HKG,2018,1.08,48537.56689
Hong Kong SAR. China,HKG,2018,1.08,2.027183324
Hungary,HUN,2018,1.55,16425.20503
Hungary,HUN,2018,1.55,5.496018792
Iceland,ISL,2018,1.71,74452.18907
Iceland,ISL,2018,1.71,2.11737324
IDA & IBRD total,IBT,2018,2.522755556,5088.012772
IDA & IBRD total,IBT,2018,2.522755556,3.624402909
India,IND,2018,2.177,1974.377731
India,IND,2018,2.177,5.302408679
Indonesia,IDN,2018,2.234,3902.661676
Indonesia,IDN,2018,2.234,4.162984291
Iran. Islamic Rep.,IRN,2018,1.968,3850.751253
Iran. Islamic Rep.,IRN,2018,1.968,-3.113491709
Iraq,IRQ,2018,3.659,5601.467061
Iraq,IRQ,2018,3.659,0.182367803
Ireland,IRL,2018,1.75,79446.93911
Ireland,IRL,2018,1.75,7.134773397
Isle of Man,IMN,2018,1.621,89425.83654
Isle of Man,IMN,2018,1.621,1.975478369
Israel,ISR,2018,3.09,42406.84543
Israel,ISR,2018,3.09,2.084470629
Italy,ITA,2018,1.29,34622.16967
Italy,ITA,2018,1.29,1.11781662
Jamaica,JAM,2018,1.388,5594.493587
Jamaica,JAM,2018,1.388,1.764583024
Japan,JPN,2018,1.42,39751.1331
Japan,JPN,2018,1.42,0.771168471
Jordan,JOR,2018,2.973,4146.407311
Jordan,JOR,2018,2.973,-0.463136174
Kazakhstan,KAZ,2018,2.84,9812.625431
Kazakhstan,KAZ,2018,2.84,2.740536373
Kenya,KEN,2018,3.58,1845.783414
Kenya,KEN,2018,3.58,3.522084435
Kiribati,KIR,2018,3.41,1912.786826
Kiribati,KIR,2018,3.41,1.818230099
Korea. Rep.,KOR,2018,0.977,33447.15628
Korea. Rep.,KOR,2018,0.977,2.462246216
Kosovo,XKX,2018,1.605,4384.18868
Kosovo,XKX,2018,1.605,3.056665999
Kuwait,KWT,2018,2.165,32012.18756
Kuwait,KWT,2018,2.165,-2.128278158
Kyrgyz Republic,KGZ,2018,3.3,1308.139785
Kyrgyz Republic,KGZ,2018,3.3,1.713209117
Lao PDR,LAO,2018,2.619,2553.360418
Lao PDR,LAO,2018,2.619,4.646555619
Late-demographic dividend,LTE,2018,1.646959983,9837.552321
Late-demographic dividend,LTE,2018,1.646959983,4.852415293
Latin America & Caribbean,LCN,2018,1.972795771,8978.115902
Latin America & Caribbean,LCN,2018,1.972795771,0.64574671
Latin America & Caribbean (excluding high income),LAC,2018,1.974756809,8446.455053
Latin America & Caribbean (excluding high income),LAC,2018,1.974756809,0.466356053
Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,1.982868676,8822.124387
Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,1.982868676,0.702571315
Latvia,LVA,2018,1.6,17865.03109
Latvia,LVA,2018,1.6,4.803913925
Least developed countries: UN classification,LDC,2018,4.124490277,1066.181355
Least developed countries: UN classification,LDC,2018,4.124490277,2.083946656
Lebanon,LBN,2018,2.148,9225.845155
Lebanon,LBN,2018,2.148,0.727150842
Lesotho,LSO,2018,3.139,1162.978854
Lesotho,LSO,2018,3.139,-2.708754074
Liberia,LBR,2018,4.336,700.0370394
Liberia,LBR,2018,4.336,-0.76155482
Libya,LBY,2018,2.581,11838.29582
Libya,LBY,2018,2.581,6.282836896
Liechtenstein,LIE,2018,1.58,175286.679
Lithuania,LTU,2018,1.63,19186.35959
Lithuania,LTU,2018,1.63,4.990353856
Low & middle income,LMY,2018,2.554636724,4754.575847
Low & middle income,LMY,2018,2.554636724,3.666263205
Low income,LIC,2018,4.826123233,662.9430169
Low income,LIC,2018,4.826123233,0.642655033
Lower middle income,LMC,2018,2.793862467,2089.07047
Lower middle income,LMC,2018,2.793862467,3.916412171
Luxembourg,LUX,2018,1.38,116786.5117
Luxembourg,LUX,2018,1.38,-0.714325922
Macao SAR. China,MAC,2018,1.104,84779.45369
Macao SAR. China,MAC,2018,1.104,4.381327289
Madagascar,MDG,2018,4.043,512.5439915
Madagascar,MDG,2018,4.043,0.592066853
Malawi,MWI,2018,4.14,537.9322041
Malawi,MWI,2018,4.14,1.625495537
Malaysia,MYS,2018,1.881,11073.97897
Malaysia,MYS,2018,1.881,3.472766705
Maldives,MDV,2018,1.784,11034.7236
Maldives,MDV,2018,1.784,4.825914442
Mali,MLI,2018,6.183,856.3565966
Mali,MLI,2018,6.183,1.473176725
Malta,MLT,2018,1.23,31785.88483
Malta,MLT,2018,1.23,3.730076267
Marshall Islands,MHL,2018,2.877,4771.359204
Marshall Islands,MHL,2018,2.877,8.411602098
Mauritania,MRT,2018,4.607,1749.954236
Mauritania,MRT,2018,4.607,2.056475375
Mauritius,MUS,2018,1.41,11643.4606
Mauritius,MUS,2018,1.41,3.950035487
Mexico,MEX,2018,1.996,10130.3207
Mexico,MEX,2018,1.996,1.006248819
Micronesia. Fed. Sts.,FSM,2018,2.84,3533.791885
Micronesia. Fed. Sts.,FSM,2018,2.84,-0.449837283
Middle East & North Africa,MEA,2018,2.783048526,7607.522629
Middle East & North Africa,MEA,2018,2.783048526,0.461847567
Middle East & North Africa (excluding high income),MNA,2018,2.836153827,3568.199409
Middle East & North Africa (excluding high income),MNA,2018,2.836153827,0.088030874
Middle East & North Africa (IDA & IBRD countries),TMN,2018,2.826327533,3568.267497
Middle East & North Africa (IDA & IBRD countries),TMN,2018,2.826327533,0.103207583
Middle income,MIC,2018,2.319183345,5213.902301
Middle income,MIC,2018,2.319183345,3.857524973
Moldova,MDA,2018,1.809,4156.44982
Moldova,MDA,2018,1.809,5.920367182
Mongolia,MNG,2018,2.923,4165.022821
Mongolia,MNG,2018,2.923,5.430572573
Montenegro,MNE,2018,1.76,8850.374925
Montenegro,MNE,2018,1.76,5.102544398
Morocco,MAR,2018,2.415,3492.672607
Morocco,MAR,2018,2.415,1.899445896
Mozambique,MOZ,2018,4.852,510.3800064
Mozambique,MOZ,2018,4.852,0.47984361
Myanmar,MMR,2018,2.213,1288.506778
Myanmar,MMR,2018,2.213,5.506798087
Namibia,NAM,2018,3.462,5687.381043
Namibia,NAM,2018,3.462,-0.668554265
Nauru,NRU,2018,3.67,10985.8744
Nauru,NRU,2018,3.67,-2.859778598
Nepal,NPL,2018,2.104,1161.534352
Nepal,NPL,2018,2.104,6.401863283
Netherlands,NLD,2018,1.59,53044.53244
Netherlands,NLD,2018,1.59,1.764937264
New Caledonia,NCL,2018,2.06,36495.19594
New Caledonia,NCL,2018,2.06,3.857644611
New Zealand,NZL,2018,1.71,43228.69765
New Zealand,NZL,2018,1.71,1.66207789
Nicaragua,NIC,2018,2.404,1981.85912
Nicaragua,NIC,2018,2.404,-4.712051831
Niger,NER,2018,7.023,568.5996597
Niger,NER,2018,7.023,3.226622468
Nigeria,NGA,2018,5.447,2125.834491
Nigeria,NGA,2018,5.447,-0.590389271
North America,NAC,2018,1.707286335,61512.7065
North America,NAC,2018,1.707286335,2.313288183
North Macedonia,MKD,2018,1.42,6713.989254
North Macedonia,MKD,2018,1.42,3.403754111
Norway,NOR,2018,1.56,82792.84271
Norway,NOR,2018,1.56,0.165530155
OECD members,OED,2018,1.66815432,39507.11763
OECD members,OED,2018,1.66815432,1.741277923
Oman,OMN,2018,2.883,19887.57431
Oman,OMN,2018,2.883,-0.018356673
Other small states,OSS,2018,2.215227527,14244.58839
Other small states,OSS,2018,2.215227527,2.67949349
Pacific island small states,PSS,2018,3.336688458,4298.998199
Pacific island small states,PSS,2018,3.336688458,1.700311508
Pakistan,PAK,2018,3.685,1620.742591
Pakistan,PAK,2018,3.685,4.532445206
Panama,PAN,2018,2.441,16156.07429
Panama,PAN,2018,2.441,1.963037727
Papua New Guinea,PNG,2018,3.382,2584.327802
Papua New Guinea,PNG,2018,3.382,-2.571319961
Paraguay,PRY,2018,2.561,6242.961454
Paraguay,PRY,2018,2.561,1.795951631
Peru,PER,2018,2.26,6912.103988
Peru,PER,2018,2.26,2.037249793
Philippines,PHL,2018,2.831,3194.672701
Philippines,PHL,2018,2.831,4.548700918
Poland,POL,2018,1.46,15504.50751
Poland,POL,2018,1.46,5.945420508
Portugal,PRT,2018,1.42,23562.55452
Portugal,PRT,2018,1.42,3.01412373
Post-demographic dividend,PST,2018,1.551978946,45491.22079
Post-demographic dividend,PST,2018,1.551978946,1.888002703
Pre-demographic dividend,PRE,2018,5.062910775,1452.93367
Pre-demographic dividend,PRE,2018,5.062910775,-0.218800595
Puerto Rico,PRI,2018,1.035,31615.06679
Puerto Rico,PRI,2018,1.035,-0.410161933
Qatar,QAT,2018,1.848,66264.08117
Qatar,QAT,2018,1.848,-0.776739175
Romania,ROU,2018,1.76,12494.42358
Romania,ROU,2018,1.76,6.653765808
Russian Federation,RUS,2018,1.579,11211.8877
